Sale Completed Date,Customer Company,Customer Type,Item Description,Sale Completed Time,Sale Line Quantity Sold,Sale Line  Total 
20-12-2024,F0722,TLTC,"W SGA - 3"" Crew Socks  (W 5-9)",20-12-2024 11:22,2,36
20-12-2024,F0722,TLTC,LW Barely There TLTC Hat White,20-12-2024 11:22,1,40
20-12-2024,A1604,TLTC,Tennis Labour,20-12-2024 11:29,1,28
20-12-2024,A1604,TLTC,1/2 Set Tecnifibre X-One Biphase Natural 1.30,20-12-2024 11:29,2,35
20-12-2024,A1604,TLTC,Wilson Feather Thin Replacement Grip,20-12-2024 11:29,1,15
20-12-2024,B1615,TLTC,Wilson Roland Garros,20-12-2024 11:40,1,7.2
20-12-2024,W1708,TLTC,Head Prime Tour 3-Pack OG White,20-12-2024 11:59,1,12
20-12-2024,Y1537,TLTC,Wilson Roland Garros,20-12-2024 12:01,1,7.2
20-12-2024,S1314,TLTC,Head Pro Elite Eye Guard,20-12-2024 12:07,1,32
20-12-2024,K2459,TLTC,Wilson Roland Garros,20-12-2024 12:08,1,7.2
20-12-2024,W1884,TLTC,Wilson U.S. Open Regular Duty,20-12-2024 12:09,1,7.2
20-12-2024,R0795,TLTC,Wilson U.S. Open Extra Duty,20-12-2024 12:09,1,7.2
20-12-2024,L0602,TLTC,Wilson Triniti,20-12-2024 12:10,1,7.7
20-12-2024,W1870,TLTC,Wilson U.S. Open Regular Duty,20-12-2024 13:02,1,7.2
20-12-2024,A1989A,TLTC,Tennis Labour,20-12-2024 13:35,1,28
20-12-2024,A1989A,TLTC,1/2 Set Head Velocity MLT Natural 1.30,20-12-2024 13:35,2,24
20-12-2024,A2777,TLTC,W lululemon Swiftly Tech SS Shirt 2.0 HL - WH/WH (8),20-12-2024 13:36,1,68
20-12-2024,A2130,TLTC,Wilson U.S. Open Extra Duty,20-12-2024 13:59,1,7.2
20-12-2024,S2025,TLTC,Squash Ball Singles,20-12-2024 14:26,1,7
20-12-2024,M0853,TLTC,Wilson U.S. Open Regular Duty,20-12-2024 16:23,1,7.2
20-12-2024,M1879,TLTC,Wilson U.S. Open Regular Duty,20-12-2024 16:23,1,7.2
20-12-2024,R1290,TLTC,Wilson U.S. Open Extra Duty,20-12-2024 16:29,1,7.2
21-12-2024,M0995,TLTC,Wilson U.S. Open Extra Duty,21-12-2024 05:33,1,7.2
21-12-2024,D1407,TLTC,Wilson U.S. Open Regular Duty,21-12-2024 05:34,1,7.2
21-12-2024,M2456,TLTC,Fila Low Cut Sock (M),21-12-2024 06:57,2,26
21-12-2024,K1889,TLTC,M Asics Blade FF Blue/Yellow (US 11),21-12-2024 08:03,1,140
21-12-2024,P0802,TLTC,Men's Babolat Play Pant (L),21-12-2024 08:39,-1,-90
21-12-2024,P0802,TLTC,M LW TLTC Resort Vest White (L),21-12-2024 08:48,1,110
21-12-2024,P0802,TLTC,"M Nike DF Victory 9"" Short White/Black (XL)",21-12-2024 08:48,1,64
21-12-2024,P0802,TLTC,M LW TLTC LC Richmond T-Shirt White (L),21-12-2024 08:48,1,38
21-12-2024,R2841,TLTC,Tennis Labour,21-12-2024 09:03,2,56
21-12-2024,,TLTC,NC Tennis Labour,21-12-2024 09:09,1,0
21-12-2024,R1372,TLTC,Wilson U.S. Open Extra Duty,21-12-2024 09:11,1,7.2
21-12-2024,N2388,TLTC,Head Zephyr Pro 2023 Padel Racquet,21-12-2024 09:11,1,189.95
21-12-2024,W1710,TLTC,Wilson U.S. Open Regular Duty,21-12-2024 09:18,1,7.2
21-12-2024,N2388,TLTC,Wilson U.S. Open Regular Duty,21-12-2024 09:18,1,7.2
21-12-2024,K0424,TLTC,Wilson U.S. Open Regular Duty,21-12-2024 09:20,1,7.2
21-12-2024,P0527,TLTC,Wilson U.S. Open Regular Duty,21-12-2024 09:22,1,7.2
21-12-2024,W2580,TLTC,Wilson U.S. Open Regular Duty,21-12-2024 09:23,1,7.2
